AÑO,GIRO,NUMERO DE NIVELES,ENTIDAD,TIPO DE BIEN,CAUSA DEL SINIESTRO,NUMERO DE SINIESTROS,MONTO DE SINIESTRO,MONTO PAGADO,CAUSA
2015,Casa,4,Estado De Mexico,Edificio,Agua-No Atmosferica,1,2726,2726,Agua
2015,Casa,4,Distrito Federal,Edificio,Incidente-Corto Electrico,1,0,0,Incidente
2015,Casa,4,Estado De Mexico,Edificio,Incidente-Corto Electrico,1,147296,147296,Incidente
2015,Casa,4,Nuevo Leon,Edificio,Incidente-Corto Electrico,1,7374,7374,Incidente
2015,Casa,4,Distrito Federal,Edificio,Agua-No Atmosferica,3,12556,4565,Agua
2015,Casa,4,Estado De Mexico,Edificio,Agua-No Atmosferica,2,9910,0,Agua
2015,Casa,4,Distrito Federal,Edificio,Humano-Impacto Vehicular,1,5800,5800,Humano
2015,Casa,4,Distrito Federal,Edificio,Agua-Lluvia,3,-17250,12050,Agua
2015,Casa,4,Estado De Mexico,Edificio,Agua-Lluvia,1,0,47415,Agua
2015,Casa,4,Jalisco,Edificio,Agua-Lluvia,1,-50000,0,Agua
2015,Casa,4,Distrito Federal,Edificio,Otro-Otro,3,6622,0,Otro
2015,Casa,4,Coahuila,Edificio,Naturaleza-Rayo,1,0,0,Naturaleza
2015,Casa,4,Distrito Federal,Edificio,Naturaleza-Rayo,2,0,0,Naturaleza
2015,Casa,4,Guerrero,Edificio,Naturaleza-Rayo,1,15800,0,Naturaleza
2015,Casa,4,Nuevo Leon,Edificio,Naturaleza-Rayo,2,5125,5020,Naturaleza
2015,Casa,4,Quintana Roo,Edificio,Naturaleza-Rayo,3,-187195,27092,Naturaleza
2015,Casa,4,Distrito Federal,Edificio,Agua-Tuberia Rota,2,7165,7165,Agua
2015,Casa,4,Estado De Mexico,Edificio,Agua-Tuberia Rota,2,-2707,8293,Agua
2015,Casa,4,Baja California,Edificio,Humano-Falta de Mantenimiento,1,-11798,0,Humano
2015,Casa,4,Distrito Federal,Edificio,Humano-Falta de Mantenimiento,8,28156,3989,Humano
2015,Casa,4,Estado De Mexico,Edificio,Humano-Falta de Mantenimiento,1,35010,0,Humano
2015,Casa,4,Nuevo Leon,Edificio,Humano-Falta de Mantenimiento,2,-1,0,Humano
2015,Casa,4,Quintana Roo,Edificio,Humano-Falta de Mantenimiento,4,28745,28640,Humano
2015,Casa,4,Quintana Roo,Ambos u Otros,Incidente-Explosion,1,0,0,Incidente
2015,Casa,4,Distrito Federal,Ambos u Otros,Incidente-Explosion,1,2,0,Incidente
2015,Casa,4,Quintana Roo,Ambos u Otros,Humano-Error,1,-17000,3000,Humano
2015,Casa,4,Distrito Federal,Ambos u Otros,Humano-Falta de Mantenimiento,1,25000,0,Humano
2015,Casa,4,Distrito Federal,Ambos u Otros,Agua-No Atmosferica,1,3677,0,Agua
2015,Casa,5,Quintana Roo,Contenidos,Naturaleza-Rayo,1,15000,0,Naturaleza
2015,Casa,5,Quintana Roo,Contenidos,Agua-Tuberia Rota,1,45000,0,Agua
2015,Casa,5,Quintana Roo,Contenidos,Naturaleza-Rayo,1,0,0,Naturaleza
2015,Casa,5,Distrito Federal,Edificio,Agua-Tuberia Rota,1,85000,0,Agua
2015,Casa,5,Estado De Mexico,Edificio,Incidente-Corto Electrico,1,2550,2550,Incidente
2015,Casa,5,Distrito Federal,Contenidos,Agua-No Atmosferica,1,180000,0,Agua
2015,Casa,5,Distrito Federal,Contenidos,Agua-Tuberia Rota,1,0,0,Agua
2015,Casa,5,Estado De Mexico,Contenidos,Agua-No Atmosferica,1,325861,640861,Agua
2015,Casa,5,Distrito Federal,Contenidos,Incidente-Corto Electrico,1,2000,2000,Incidente
2015,Casa,5,Distrito Federal,Contenidos,Agua-Lluvia,2,-8020,41980,Agua
2015,Casa,5,Distrito Federal,Contenidos,Naturaleza-Rayo,2,-41652,10067,Naturaleza
2015,Casa,5,Estado De Mexico,Contenidos,Naturaleza-Rayo,1,210,105,Naturaleza
2015,Casa,5,Jalisco,Contenidos,Naturaleza-Rayo,1,4490,4385,Naturaleza
2015,Casa,5,Quintana Roo,Contenidos,Naturaleza-Rayo,1,-4863,14582,Naturaleza
2015,Casa,5,Distrito Federal,Contenidos,Naturaleza-Rayo,2,0,0,Naturaleza
2015,Casa,5,Jalisco,Contenidos,Naturaleza-Rayo,1,0,0,Naturaleza
2015,Casa,5,Quintana Roo,Contenidos,Naturaleza-Rayo,5,107470,48232,Naturaleza
2015,Casa,5,Distrito Federal,Ambos u Otros,Agua-Tuberia Rota,1,0,0,Agua
2015,Casa,5,Morelos,Ambos u Otros,Incidente-Corto Electrico,1,0,0,Incidente
2015,Casa,5,Morelos,Ambos u Otros,Naturaleza-Rayo,1,5000,4995,Naturaleza
2015,Casa,5,Distrito Federal,Edificio,Agua-Tuberia Rota,1,10000,0,Agua
2015,Casa,5,Distrito Federal,Edificio,Agua-No Atmosferica,1,0,0,Agua
2015,Casa,5,Estado De Mexico,Edificio,Otro-Otro,1,6121,11121,Otro
2015,Casa,5,Sinaloa,Edificio,Agua-Tuberia Rota,1,-18000,0,Agua
2015,Casa,5,Distrito Federal,Edificio,Agua-No Atmosferica,2,95210,0,Agua
2015,Casa,5,Estado De Mexico,Edificio,Agua-No Atmosferica,1,346558,726371,Agua
2015,Casa,5,Distrito Federal,Edificio,Incidente-Corto Electrico,1,0,0,Incidente
2015,Casa,5,Distrito Federal,Edificio,Agua-No Atmosferica,1,0,0,Agua
2015,Casa,5,Nuevo Leon,Edificio,Agua-No Atmosferica,1,20000,0,Agua
2015,Casa,5,Distrito Federal,Edificio,Agua-Lluvia,2,-700,4800,Agua
2015,Casa,5,Distrito Federal,Edificio,Naturaleza-Rayo,2,185110,21498,Naturaleza
2015,Casa,5,Nuevo Leon,Edificio,Naturaleza-Rayo,1,-163612,0,Naturaleza
2015,Casa,5,Distrito Federal,Edificio,Agua-Tuberia Rota,1,0,0,Agua
2015,Casa,5,Estado De Mexico,Edificio,Agua-Tuberia Rota,1,13406,0,Agua
2015,Casa,5,Quintana Roo,Edificio,Agua-Tuberia Rota,1,0,0,Agua
2015,Casa,5,Distrito Federal,Edificio,Humano-Falta de Mantenimiento,10,16698,16548,Humano
2015,Casa,5,Estado De Mexico,Edificio,Humano-Falta de Mantenimiento,1,0,0,Humano
2015,Casa,5,Jalisco,Edificio,Humano-Falta de Mantenimiento,1,-8000,0,Humano
2015,Casa,5,Nuevo Leon,Edificio,Humano-Falta de Mantenimiento,2,0,0,Humano
2015,Casa,5,Quintana Roo,Edificio,Humano-Falta de Mantenimiento,2,8869,8764,Humano
2015,Casa,5,Distrito Federal,Ambos u Otros,Agua-No Atmosferica,1,7400,0,Agua
2015,Casa,5,Distrito Federal,Ambos u Otros,Agua-Lluvia,2,10450,10450,Agua
2015,Casa,5,Baja California Sur,Ambos u Otros,Humano-Error,1,270,270,Humano
2015,Casa,5,Estado De Mexico,Ambos u Otros,Agua-Tuberia Rota,1,3200,0,Agua
