AÑO,MONEDA,GIRO,NUMERO DE NIVELES,ENTIDAD,TIPO DE BIEN,COBERTURA,CAUSA DEL SINIESTRO,NUMERO DE SINIESTROS,MONTO DE SINIESTRO,GASTO DE AJUSTE,SALVAMENTO,MONTO PAGADO,MONTO DE DEDUCIBLE,MONTO COASEGURO
2016,Extranjera,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Centros nocturnos, bares, cantinas y similares)",2,Distrito Federal,Edificio,"Incendio, rayo y explosion",Auto Ignicion,1.0,-139240.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",1,Baja California,Contenidos,"Incendio, rayo y explosion",Agua No Atmosferica,2.0,-43508.0,0.0,0.0,31721.0,0.0,0.0
2016,Extranjera,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",6,Baja California,Edificio,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,15595.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",12,Baja California Sur,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,0.0,1627.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",12,Quintana Roo,Edificio,"Incendio, rayo y explosion",Rayo,1.0,0.0,3535.0,0.0,0.0,0.0,0.0
2016,Extranjera,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),1,Nuevo Leon,Contenidos,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,40365.0,0.0,0.0,42391.0,0.0,0.0
2016,Extranjera,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),1,Queretaro,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,1500.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),2,Baja California,Perdidas Consecuenciales,"Incendio, rayo y explosion",Remocion De Escombros,1.0,462723.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,Otros servicios excepto actividades del Gobierno (Hogares con empleados domesticos),1,Jalisco,Contenidos,Remocion de Escombros,Caida De Maquinaria O Sus Partes Por Rotura De Cables,1.0,6567.0,0.0,0.0,6567.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Fabricacion de equipo ferroviario),1,Jalisco,Edificio,Todo Riesgo,Caida De Maquinaria O Sus Partes Por Rotura De Cables,1.0,-381600.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,Comercio al por mayor (Comercio al por mayor de alimentos y abarrotes),1,Nuevo Leon,Edificio,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,221091.0,8180.0,0.0,300481.0,0.0,0.0
2016,Extranjera,"Comercio al por mayor (Comercio al por mayor de articulos de perfumeria, joyeria y otros accesorios de vestir)",1,Coahuila,Edificio,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,0.0,675.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Comercio al por mayor (Comercio al por mayor de maquinaria, mobiliario y equipo de uso general)",1,Nuevo Leon,Contenidos,Todo Riesgo,Roturas De Tuberias O Sistemas De Agua,1.0,304291.0,0.0,0.0,304291.0,0.0,0.0
2016,Extranjera,Comercio al por menor (Comercio al por menor de muebles para el hogar y otros enseres domesticos),1,Baja California,Edificio,Todo Riesgo,Combustion Espontanea,1.0,28024.0,10653.0,0.0,27736.0,0.0,0.0
2016,Extranjera,"Comercio al por menor (Comercio al por menor de combustibles, aceites y grasas lubricantes)",2,Coahuila,Contenidos y Edificio,Extension de cubierta (sin inundacion) ,Impacto De Vehiculos,1.0,0.0,2260.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Transportes, correos y almacenamiento (Transporte colectivo de pasajeros urbano y suburbano)",1,Coahuila,Edificio,"Incendio, rayo y explosion",Impacto De Vehiculos,3.0,379958.0,31543.0,0.0,136258.0,0.0,0.0
2016,Extranjera,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",1,Jalisco,Perdidas Consecuenciales,"Perdida de Utilidades, Gastos Fijos y Salarios",Caida De Maquinaria O Sus Partes Por Rotura De Cables,1.0,476994.0,0.0,0.0,2898341.0,0.0,0.0
2016,Extranjera,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",1,Quintana Roo,Edificio,"Incendio, rayo y explosion",Incendio Por Lluvia,3.0,-404158.0,5194016.0,0.0,577080.0,0.0,0.0
2016,Extranjera,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",1,Baja California Sur,Contenidos,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,379214.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",1,Quintana Roo,Edificio,"Incendio, rayo y explosion",Roturas De Tuberias O Sistemas De Agua,1.0,270040.0,0.0,0.0,1075529.0,0.0,0.0
2016,Extranjera,Actividades del Gobierno y de organismos internacionales y extraterritoriales (Administracion publica en general),1,Distrito Federal,Contenidos,Todo Riesgo,Incendio Provocado,1.0,-16873.0,5956.0,0.0,460.0,0.0,0.0
2016,Extranjera,Servicios financieros y de seguros (Banca multiple),1,Estado de Mexico,Contenidos,Todo Riesgo,Roturas De Tuberias O Sistemas De Agua,1.0,0.0,3626.0,0.0,0.0,0.0,0.0
2016,Extranjera,Mineria (Extraccion de petroleo y gas),1,Tabasco,Contenidos y Edificio,Todo Riesgo,Incendio Provocado,2.0,-18851869.0,1442350.0,0.0,17794203.0,18490200.0,0.0
2016,Extranjera,Mineria (Mineria de minerales metalicos),4,Coahuila,Contenidos,Todo Riesgo,Explosion,1.0,6512800.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Industrias manufactureras (Elaboracion de azucar, chocolates, dulces y similares)",1,Distrito Federal,Edificio,Extension de cubierta (sin inundacion) ,Fenomenos De La Naturaleza,1.0,222428.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Industrias manufactureras (Elaboracion de azucar, chocolates, dulces y similares)",1,Tamaulipas,Contenidos,"Incendio, rayo y explosion",Falta De Suministro De Energia Electrica,1.0,188887.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Elaboracion de productos lacteos),1,Guanajuato,Edificio,Todo Riesgo,Falta De Mantenimiento,1.0,27777.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Elaboracion de productos lacteos),1,Jalisco,Contenidos,Todo Riesgo,Caida De Maquinaria O Sus Partes Por Rotura De Cables,2.0,762183.0,92124.0,66782.0,1492739.0,57919.0,0.0
2016,Extranjera,"Industrias manufactureras (Matanza, empacado y procesamiento de carne de ganado y aves)",1,Coahuila,Perdidas Consecuenciales,Otra cobertura,Rayo,1.0,940.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Elaboracion de productos de panaderia y tortillas),2,Estado de Mexico,Contenidos,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,832574.0,33952.0,0.0,0.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Otras industrias alimentarias),1,Jalisco,Contenidos,Todo Riesgo,Incendio Provocado,1.0,116099.0,0.0,0.0,116099.0,55235.0,0.0
2016,Extranjera,Industrias manufactureras (Industria de las bebidas),2,Jalisco,Contenidos,"Naves Aereas, Vehiculos y Humo",Caida De Maquinaria O Sus Partes Por Rotura De Cables,2.0,507777.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Fabricacion de telas),2,Estado de Mexico,Contenidos,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,136278.0,6795.0,0.0,132268.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Tejido de prendas de vestir de punto),1,Michoacan,Contenidos,"Incendio, rayo y explosion",Humo O Tizne,1.0,-3392304.0,-25549.0,0.0,0.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Tejido de prendas de vestir de punto),1,Nuevo Leon,Contenidos,"Incendio, rayo y explosion",Humo O Tizne,2.0,-15398156.0,-184187.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Industrias manufactureras (Fabricacion de celulosa, papel y carton)",1,Baja California,Edificio,"Incendio, rayo y explosion",Auto Ignicion,1.0,1878370.0,26428.0,0.0,276021.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Fabricacion de productos quimicos basicos),2,Tamaulipas,Contenidos y Edificio,Todo Riesgo,Corto Circuito / Electricidad,2.0,10138221.0,22595.0,0.0,381965.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Fabricacion de productos farmaceuticos),1,Jalisco,Contenidos,"Incendio, rayo y explosion",Escape De Materias Inflamables O Explosivas,1.0,3935.0,336.0,0.0,3935.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Fabricacion de productos de plastico),1,Jalisco,Edificio,"Incendio, rayo y explosion",Escape De Materias Inflamables O Explosivas,1.0,554957.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Industria basica del hierro y del acero),2,Nuevo Leon,Contenidos,"Incendio, rayo y explosion","Rotura De Techos, Vidrios, Paredes",1.0,-21830.0,-2903.0,0.0,0.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Fabricacion de productos de hierro y acero de material comprado),1,Guanajuato,Edificio,"Incendio, rayo y explosion",Roturas De Tuberias O Sistemas De Agua,2.0,2862013.0,0.0,0.0,1718674.0,1025775.0,0.0
2016,Extranjera,Industrias manufactureras (Fabricacion de computadoras y equipo periferico),1,Baja California,Contenidos,Todo Riesgo,Cerillos Y Cigarros,1.0,0.0,120585.0,0.0,0.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Fabricacion de otros equipos y accesorios electricos),2,Veracruz,Contenidos y Edificio,Todo Riesgo,Vientos Tempestuosos,1.0,-18.0,10125.0,0.0,0.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Fabricacion de automoviles y camiones),1,Tamaulipas,Contenidos,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,108863.0,-37428.0,0.0,864570.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Fabricacion de partes para vehiculos automotores),1,Coahuila,Contenidos,"Incendio, rayo y explosion",Incendio Provocado,1.0,-221.0,0.0,0.0,1270.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Fabricacion de equipo ferroviario),2,Hidalgo,Perdidas Consecuenciales,"Perdida de Utilidades, Gastos Fijos y Salarios",Derrame De Equipo Contra Incendio,1.0,185496.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,Comercio al por mayor (Comercio al por mayor de alimentos y abarrotes),1,Distrito Federal,Edificio,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,3375.0,0.0,0.0,3693.0,0.0,0.0
2016,Extranjera,Comercio al por mayor (Comercio al por mayor de alimentos y abarrotes),1,Guanajuato,Contenidos,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,40391.0,0.0,0.0,44533.0,0.0,0.0
2016,Extranjera,Comercio al por mayor (Comercio al por mayor de alimentos y abarrotes),1,Estado de Mexico,Contenidos,"Incendio, rayo y explosion",Agua No Atmosferica,1.0,0.0,0.0,29736.0,0.0,0.0,0.0
2016,Extranjera,Comercio al por mayor (Comercio al por mayor de alimentos y abarrotes),1,Nuevo Leon,Edificio,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,861850.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",7,Sinaloa,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,-37488.0,1423.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Pensiones y casas de huespedes, y departamentos y casas amueblados con servicios de hoteleria)",1,Quintana Roo,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,25349.0,3649.0,0.0,25349.0,730.0,0.0
2016,Extranjera,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Pensiones y casas de huespedes, y departamentos y casas amueblados con servicios de hoteleria)",15,Estado de Mexico,Contenidos,Todo Riesgo,Rayo,1.0,0.0,8234.0,0.0,0.0,0.0,0.0
2016,Extranjera,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),1,Distrito Federal,Edificio,"Incendio, rayo y explosion",Rayo,1.0,2276.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,Otros servicios excepto actividades del Gobierno (Lavanderias y tintorerias),6,Quintana Roo,Contenidos,Todo Riesgo,Rayo,1.0,-19441.0,3428.0,0.0,13064.0,1306.0,0.0
2016,Extranjera,"Agricultura, ganaderia, aprovechamiento forestal, pesca y caza (Servicios relacionados con la ganaderia)",5,Yucatan,Edificio,Todo Riesgo,Falta De Mantenimiento,1.0,2592887.0,0.0,0.0,2733735.0,0.0,0.0
2016,Extranjera,Mineria (Mineria de minerales metalicos),1,Coahuila,Contenidos,"Incendio, rayo y explosion",Explosion,1.0,-7137806.0,48579.0,0.0,375674.0,9391850.0,0.0
2016,Extranjera,"Electricidad, agua y suministro de gas por ductos al consumidor final (Suministro de gas por ductos al consumidor final)",1,Tamaulipas,Contenidos,"Incendio, rayo y explosion",Descargas Accidentales De Agua O Vapor,1.0,1723700.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Molienda de granos y de semillas oleaginosas),2,Guanajuato,Contenidos,"Incendio, rayo y explosion",Escape De Materias Inflamables O Explosivas,1.0,0.0,70877.0,0.0,0.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Molienda de granos y de semillas oleaginosas),3,Estado de Mexico,Contenidos y Edificio,"Incendio, rayo y explosion",Roturas De Tuberias O Sistemas De Agua,1.0,538132.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Molienda de granos y de semillas oleaginosas),6,Estado de Mexico,Contenidos,"Incendio, rayo y explosion",Material Sobrecalentado,1.0,852715.0,1511.0,0.0,0.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Elaboracion de productos lacteos),1,Coahuila,Contenidos,"Incendio, rayo y explosion",Incendio Provocado,19.0,29132.0,-300.0,0.0,525.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Elaboracion de productos lacteos),1,Jalisco,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,0.0,1433.0,0.0,0.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Elaboracion de productos lacteos),2,Guanajuato,Contenidos,"Incendio, rayo y explosion",Incendio Provocado,1.0,187489.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Elaboracion de productos lacteos),6,Hidalgo,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,16786.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Industrias manufactureras (Matanza, empacado y procesamiento de carne de ganado y aves)",1,Campeche,Edificio,Todo Riesgo,Falta De Mantenimiento,1.0,5.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,Mineria (Extraccion de petroleo y gas),1,Jalisco,Contenidos y Edificio,Todo Riesgo,Daños Por Derrame De Sustancias Quimicas,1.0,0.0,7918.0,0.0,0.0,0.0,0.0
2016,Extranjera,Mineria (Extraccion de petroleo y gas),1,Michoacan,Contenidos y Edificio,Todo Riesgo,Incendio Provocado,5.0,-339923.0,837526.0,0.0,0.0,0.0,0.0
2016,Extranjera,Mineria (Extraccion de petroleo y gas),1,Michoacan,Contenidos y Edificio,Todo Riesgo,Explosion,1.0,46719082.0,284250.0,0.0,98325719.0,18036300.0,0.0
2016,Extranjera,Mineria (Extraccion de petroleo y gas),1,Puebla,Contenidos y Edificio,Todo Riesgo,Roturas De Tuberias O Sistemas De Agua,1.0,0.0,1402697.0,0.0,122595534.0,100000.0,0.0
2016,Extranjera,Mineria (Extraccion de petroleo y gas),1,Tamaulipas,Contenidos y Edificio,Todo Riesgo,Explosion,1.0,-18608900.0,4762.0,0.0,0.0,0.0,0.0
2016,Extranjera,Mineria (Extraccion de petroleo y gas),1,Veracruz,Contenidos y Edificio,Todo Riesgo,Escape De Materias Inflamables O Explosivas,1.0,-17622881.0,2546194.0,0.0,89436944.0,27576300.0,0.0
2016,Extranjera,Mineria (Extraccion de petroleo y gas),1,Zacatecas,Contenidos y Edificio,Todo Riesgo,Incendio Provocado,2.0,0.0,370378.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Industrias manufactureras (Matanza, empacado y procesamiento de carne de ganado y aves)",2,Baja California,Contenidos,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,-333283.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Otras industrias manufactureras),2,Jalisco,Contenidos,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,0.0,687.0,0.0,21086.0,0.0,0.0
2016,Extranjera,Comercio al por mayor (Comercio al por mayor de alimentos y abarrotes),1,Distrito Federal,Contenidos,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,-25228.0,0.0,0.0,51955.0,0.0,0.0
2016,Extranjera,Comercio al por mayor (Comercio al por mayor de alimentos y abarrotes),1,Sonora,Edificio,"Incendio, rayo y explosion",Incendio Por Lluvia,1.0,314669.0,9504.0,0.0,368824.0,0.0,0.0
2016,Extranjera,Comercio al por menor (Comercio al por menor de muebles para el hogar y otros enseres domesticos),1,Estado de Mexico,Edificio,Todo Riesgo,Explosion,1.0,-6951559.0,18460.0,169138.0,5820272.0,0.0,0.0
2016,Extranjera,Comercio al por menor (Comercio al por menor de muebles para el hogar y otros enseres domesticos),1,Estado de Mexico,Contenidos,Todo Riesgo,Corto Circuito / Electricidad,1.0,67682.0,8906.0,0.0,68461.0,0.0,0.0
2016,Extranjera,Servicios educativos (Escuelas de educacion superior),2,Jalisco,Edificio,"Incendio, rayo y explosion",Caida De Maquinaria O Sus Partes Por Rotura De Cables,1.0,-66780.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",1,Quintana Roo,Contenidos,"Incendio, rayo y explosion",Roturas De Tuberias O Sistemas De Agua,2.0,689480.0,400458.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",1,Quintana Roo,Edificio,"Incendio, rayo y explosion",Descargas Accidentales De Agua O Vapor,2.0,-112329.0,92756.0,0.0,3039176.0,0.0,0.0
2016,Extranjera,Servicios de salud y de asistencia social (Hospitales generales),8,Nuevo Leon,Edificio,"Incendio, rayo y explosion","Rotura De Techos, Vidrios, Paredes",1.0,0.0,1753.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos (Compañias y grupos de espectaculos artisticos)",2,Distrito Federal,Edificio,"Incendio, rayo y explosion",Desbordamiento O Desviacion De Corrientes O Depositos Artificiales,1.0,-1810.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,Mineria (Extraccion de petroleo y gas),1,Guanajuato,Contenidos y Edificio,Todo Riesgo,Incendio Provocado,1.0,0.0,2359.0,0.0,0.0,0.0,0.0
2016,Extranjera,Mineria (Extraccion de petroleo y gas),1,Michoacan,Contenidos y Edificio,Todo Riesgo,Corto Circuito / Electricidad,1.0,-12292345.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,Mineria (Extraccion de petroleo y gas),1,Nuevo Leon,Contenidos y Edificio,Todo Riesgo,Corto Circuito / Electricidad,1.0,-9535519.0,0.0,0.0,37096827.0,18781800.0,0.0
2016,Extranjera,Mineria (Extraccion de petroleo y gas),1,Tabasco,Contenidos y Edificio,Todo Riesgo,Incendio Provocado,2.0,-74822759.0,1908244.0,0.0,61591171.0,1000000.0,0.0
2016,Extranjera,Servicios de salud y de asistencia social (Hospitales generales),1,Guerrero,Edificio,Todo Riesgo,Agua No Atmosferica,1.0,0.0,6464.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Centros nocturnos, bares, cantinas y similares)",1,Campeche,Edificio,"Incendio, rayo y explosion",Incendio Provocado,1.0,-188523.0,1682.0,0.0,0.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Otras industrias alimentarias),2,Tamaulipas,Contenidos y Edificio,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,7.0,21662.0,0.0,151279.0,27618.0,0.0
2016,Extranjera,Industrias manufactureras (Fabricacion de productos de plastico),1,Chihuahua,Perdidas Consecuenciales,Remocion de Escombros,Caida De Maquinaria O Sus Partes Por Rotura De Cables,1.0,4154.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,Mineria (Extraccion de petroleo y gas),1,Guanajuato,Contenidos y Edificio,Todo Riesgo,Explosion,1.0,-3019815.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,Mineria (Extraccion de petroleo y gas),1,Tabasco,Contenidos y Edificio,Todo Riesgo,Roturas De Tuberias O Sistemas De Agua,1.0,-14011094.0,45748.0,0.0,0.0,0.0,0.0
2016,Extranjera,Construccion (Edificacion residencial (construcciòn)),1,Coahuila,Edificio,Gastos Extraordinarios,Agua No Atmosferica,1.0,0.0,2765.0,0.0,0.0,0.0,0.0
2016,Extranjera,Construccion (Edificacion residencial (construcciòn)),3,Jalisco,Contenidos,Extension de cubierta (sin inundacion) ,Agua No Atmosferica,1.0,132028.0,1743.0,0.0,0.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Elaboracion de productos lacteos),2,Coahuila,Contenidos,Todo Riesgo,Caida De Maquinaria O Sus Partes Por Rotura De Cables,2.0,510192.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Fabricacion de productos de papel y carton),6,Guanajuato,Edificio,"Incendio, rayo y explosion",Humo O Tizne,1.0,-74714.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Fabricacion de cemento y productos de concreto),1,Baja California,Edificio,"Incendio, rayo y explosion",Impacto De Vehiculos,1.0,-8560.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Fabricacion de otros productos metalicos),1,Nuevo Leon,Contenidos,Todo Riesgo,Caida De Maquinaria O Sus Partes Por Rotura De Cables,1.0,-4036045.0,0.0,4907.0,1020155.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Fabricacion de componentes electronicos),2,Baja California,Contenidos,Todo Riesgo,Corto Circuito / Electricidad,1.0,-12879.0,1842.0,0.0,0.0,0.0,0.0
2016,Extranjera,Industrias manufactureras (Fabricacion de equipo ferroviario),2,Coahuila,Contenidos,Todo Riesgo,Explosion,1.0,95400000.0,13346.0,0.0,38160000.0,0.0,0.0
2016,Extranjera,"Comercio al por mayor (Comercio al por mayor de discos, juguetes y articulos deportivos)",1,Guanajuato,Contenidos y Edificio,Todo Riesgo,Roturas De Tuberias O Sistemas De Agua,1.0,76402.0,6795.0,0.0,79454.0,7304.0,0.0
2016,Extranjera,Comercio al por menor (Comercio al por menor de alimentos),1,Queretaro,Contenidos,"Incendio, rayo y explosion",Incendio Provocado,1.0,1832.0,156.0,0.0,1826.0,0.0,0.0
2016,Extranjera,Comercio al por menor (Comercio al por menor en tiendas departamentales),6,Distrito Federal,Contenidos,Todo Riesgo,Rayo,1.0,0.0,3321.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Comercio al por menor (Comercio al por menor de articulos de ferreteria, tlapaleria y vidrios)",1,Nuevo Leon,Contenidos,"Incendio, rayo y explosion",Rayo,2.0,5552.0,2546.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Comercio al por menor (Comercio al por menor de partes y refacciones para automoviles, camionetas y camiones)",1,Queretaro,Edificio,"Incendio, rayo y explosion",Corto Circuito / Electricidad,1.0,98.0,2389.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Comercio al por menor (Comercio al por menor de combustibles, aceites y grasas lubricantes)",1,Baja California,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,1981.0,1052.0,0.0,0.0,0.0,0.0
2016,Extranjera,Servicios inmobiliarios y de alquiler de bienes muebles e intangibles (Servicios relacionados con los servicios inmobiliarios),3,Sonora,Edificio,"Incendio, rayo y explosion",Caida De Arboles,2.0,10609.0,17381.0,0.0,10608.0,0.0,0.0
2016,Extranjera,"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos (Parques con instalaciones recreativas y casas de juegos electronicos)",4,Baja California,Perdidas Consecuenciales,Remocion de Escombros,Escape De Materias Inflamables O Explosivas,1.0,12235.0,1044.0,0.0,926830.0,0.0,0.0
2016,Extranjera,"Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos (Otros servicios recreativos)",1,Nuevo Leon,Edificio,Derrame de Protecciones contra Incendio,Agua No Atmosferica,1.0,37670.0,0.0,0.0,37670.0,55193.0,0.0
2016,Extranjera,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",1,Nuevo Leon,Contenidos,"Incendio, rayo y explosion",Rayo,1.0,26670.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",2,Distrito Federal,Edificio,"Incendio, rayo y explosion",Daños Causados Por Impericia De Trabajo,1.0,45.0,3020.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",2,Quintana Roo,Edificio,"Incendio, rayo y explosion",Rayo,1.0,7023506.0,49699.0,0.0,7023506.0,0.0,0.0
2016,Extranjera,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",4,Baja California Sur,Edificio,"Incendio, rayo y explosion",Escape De Materias Inflamables O Explosivas,1.0,500000.0,0.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",6,Nuevo Leon,Edificio,Todo Riesgo,Falta De Mantenimiento,1.0,662.0,1090.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Hoteles, moteles y similares)",16,Distrito Federal,Edificio,"Incendio, rayo y explosion",Rayo,1.0,0.0,3533.0,0.0,0.0,0.0,0.0
2016,Extranjera,Servicios de alojamiento temporal y de preparacion de alimentos y bebidas (Restaurantes con servicio de meseros),1,Baja California,Contenidos,Huelgas o Alborotos Populares,"Huelgas, Alborotos Populares",1.0,0.0,3354.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Agricultura, ganaderia, aprovechamiento forestal, pesca y caza (Explotacion avicola)",1,Queretaro,Edificio,"Incendio, rayo y explosion",Escape De Materias Inflamables O Explosivas,3.0,9899917.0,844996.0,0.0,9842492.0,182797.0,0.0
2016,Extranjera,"Agricultura, ganaderia, aprovechamiento forestal, pesca y caza (Servicios relacionados con la ganaderia)",1,Sonora,Edificio,Todo Riesgo,Caida De Maquinaria O Sus Partes Por Rotura De Cables,1.0,0.0,27519.0,0.0,0.0,0.0,0.0
2016,Extranjera,"Agricultura, ganaderia, aprovechamiento forestal, pesca y caza (Servicios relacionados con la ganaderia)",5,Yucatan,Perdidas Consecuenciales,Otra cobertura,Rayo,1.0,34498.0,0.0,0.0,34603.0,0.0,0.0
