Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
2018,24,San Luis Potosí,131,Ciudad Valles,42,Tanquián de Escobedo,3,Ave,1,Carne,2.138,1.611,39.92,85.357,1327
2018,24,San Luis Potosí,131,Ciudad Valles,42,Tanquián de Escobedo,3,Ave,8,Ganado en pie,2.707,2.040,29.98,81.156,0
2018,24,San Luis Potosí,131,Ciudad Valles,42,Tanquián de Escobedo,3,Ave,4,Huevo-plato,74.597,0,19.97,1489.438,0
2018,24,San Luis Potosí,131,Ciudad Valles,42,Tanquián de Escobedo,4,Bovino,1,Carne,402.407,265.966,96.15,38691.294,1513
2018,24,San Luis Potosí,131,Ciudad Valles,42,Tanquián de Escobedo,4,Bovino,3,Ganado en pie,715.508,472.907,45.70,32695.481,0
2018,24,San Luis Potosí,131,Ciudad Valles,42,Tanquián de Escobedo,4,Bovino,6,Leche,2398.008,0,5.29,12693.307,0
2018,24,San Luis Potosí,131,Ciudad Valles,42,Tanquián de Escobedo,10,Guajolote,1,Carne,2.477,4.647,44.27,109.657,533
2018,24,San Luis Potosí,131,Ciudad Valles,42,Tanquián de Escobedo,10,Guajolote,8,Ganado en pie,3.430,6.435,24.71,84.739,0
2018,24,San Luis Potosí,131,Ciudad Valles,42,Tanquián de Escobedo,12,Ovino,1,Carne,6.402,18.136,68.05,435.649,353
2018,24,San Luis Potosí,131,Ciudad Valles,42,Tanquián de Escobedo,12,Ovino,3,Ganado en pie,12.700,35.977,32.39,411.391,0
2018,24,San Luis Potosí,131,Ciudad Valles,42,Tanquián de Escobedo,14,Porcino,1,Carne,32.613,72.960,45.63,1488.219,447
2018,24,San Luis Potosí,131,Ciudad Valles,42,Tanquián de Escobedo,14,Porcino,3,Ganado en pie,42.838,95.834,27.63,1183.552,0
2018,24,San Luis Potosí,131,Ciudad Valles,54,Xilitla,1,Abeja,2,Cera,0.346,0,101.46,35.105,0
2018,24,San Luis Potosí,131,Ciudad Valles,54,Xilitla,1,Abeja,7,Miel,8.497,0,55.95,475.432,0
2018,24,San Luis Potosí,131,Ciudad Valles,54,Xilitla,3,Ave,1,Carne,16.921,1.792,43.28,732.341,9443
2018,24,San Luis Potosí,131,Ciudad Valles,54,Xilitla,3,Ave,8,Ganado en pie,21.408,2.267,33.03,707.049,0
2018,24,San Luis Potosí,131,Ciudad Valles,54,Xilitla,3,Ave,4,Huevo-plato,108.060,0,24.43,2639.946,0
2018,24,San Luis Potosí,131,Ciudad Valles,54,Xilitla,4,Bovino,1,Carne,96.966,264.934,98.59,9559.944,366
2018,24,San Luis Potosí,131,Ciudad Valles,54,Xilitla,4,Bovino,3,Ganado en pie,175.099,478.413,46.45,8133.070,0
2018,24,San Luis Potosí,131,Ciudad Valles,54,Xilitla,4,Bovino,6,Leche,649.808,0,4.87,3162.173,0
2018,24,San Luis Potosí,131,Ciudad Valles,54,Xilitla,10,Guajolote,1,Carne,0.933,5.155,47.18,44.019,181
2018,24,San Luis Potosí,131,Ciudad Valles,54,Xilitla,10,Guajolote,8,Ganado en pie,1.323,7.309,27.47,36.344,0
2018,24,San Luis Potosí,131,Ciudad Valles,54,Xilitla,12,Ovino,1,Carne,4.488,19.262,65.04,291.914,233
2018,24,San Luis Potosí,131,Ciudad Valles,54,Xilitla,12,Ovino,3,Ganado en pie,8.737,37.498,29.89,261.113,0
2018,24,San Luis Potosí,131,Ciudad Valles,54,Xilitla,14,Porcino,1,Carne,55.251,71.017,47.46,2622.403,778
2018,24,San Luis Potosí,131,Ciudad Valles,54,Xilitla,14,Porcino,3,Ganado en pie,74.637,95.934,28.69,2141.062,0
2018,24,San Luis Potosí,132,Ebano,16,Ebano,1,Abeja,2,Cera,1.071,0,110.71,118.568,0
2018,24,San Luis Potosí,132,Ebano,16,Ebano,1,Abeja,7,Miel,41.686,0,46.59,1942.204,0
2018,24,San Luis Potosí,132,Ebano,16,Ebano,3,Ave,1,Carne,10.019,2.057,41.80,418.830,4870
2018,24,San Luis Potosí,132,Ebano,16,Ebano,3,Ave,8,Ganado en pie,12.685,2.605,31.65,401.516,0
2018,24,San Luis Potosí,132,Ebano,16,Ebano,4,Bovino,1,Carne,854.260,277.087,67.82,57935.930,3083
2018,24,San Luis Potosí,132,Ebano,16,Ebano,4,Bovino,3,Ganado en pie,1538.660,499.079,37.29,57383.549,0
2018,24,San Luis Potosí,132,Ebano,16,Ebano,4,Bovino,6,Leche,15678.359,0,6.26,98188.225,0
2018,24,San Luis Potosí,132,Ebano,16,Ebano,12,Ovino,1,Carne,12.092,21.554,63.03,762.172,561
2018,24,San Luis Potosí,132,Ebano,16,Ebano,12,Ovino,3,Ganado en pie,22.928,40.870,33.11,759.229,0
2018,24,San Luis Potosí,132,Ebano,16,Ebano,14,Porcino,1,Carne,123.542,83.701,50.00,6177.669,1476
2018,24,San Luis Potosí,132,Ebano,16,Ebano,14,Porcino,3,Ganado en pie,163.409,110.711,25.92,4236.050,0
2018,24,San Luis Potosí,132,Ebano,34,San Vicente Tancuayalab,3,Ave,1,Carne,12.261,2.087,41.80,512.477,5875
2018,24,San Luis Potosí,132,Ebano,34,San Vicente Tancuayalab,3,Ave,8,Ganado en pie,15.424,2.625,32.17,496.252,0
2018,24,San Luis Potosí,132,Ebano,34,San Vicente Tancuayalab,4,Bovino,1,Carne,266.529,277.924,67.55,18002.914,959
2018,24,San Luis Potosí,132,Ebano,34,San Vicente Tancuayalab,4,Bovino,3,Ganado en pie,485.297,506.045,36.90,17905.429,0
2018,24,San Luis Potosí,132,Ebano,34,San Vicente Tancuayalab,4,Bovino,6,Leche,12717.640,0,6.23,79247.771,0
2018,24,San Luis Potosí,132,Ebano,34,San Vicente Tancuayalab,12,Ovino,1,Carne,15.284,20.598,63.23,966.362,742
2018,24,San Luis Potosí,132,Ebano,34,San Vicente Tancuayalab,12,Ovino,3,Ganado en pie,28.892,38.938,32.76,946.378,0
2018,24,San Luis Potosí,132,Ebano,34,San Vicente Tancuayalab,14,Porcino,1,Carne,31.895,74.696,49.36,1574.452,427
2018,24,San Luis Potosí,132,Ebano,34,San Vicente Tancuayalab,14,Porcino,3,Ganado en pie,42.269,98.991,25.69,1086.080,0
2018,24,San Luis Potosí,132,Ebano,40,Tamuín,1,Abeja,2,Cera,0.710,0,110.31,78.322,0
2018,24,San Luis Potosí,132,Ebano,40,Tamuín,1,Abeja,7,Miel,28.947,0,46.74,1353.045,0
2018,24,San Luis Potosí,132,Ebano,40,Tamuín,3,Ave,1,Carne,20.882,2.083,41.77,872.320,10024
2018,24,San Luis Potosí,132,Ebano,40,Tamuín,3,Ave,8,Ganado en pie,26.244,2.618,32.02,840.295,0
2018,24,San Luis Potosí,132,Ebano,40,Tamuín,4,Bovino,1,Carne,96387.410,281.197,68.55,6607812.832,342775
2018,24,San Luis Potosí,132,Ebano,40,Tamuín,4,Bovino,3,Ganado en pie,163805.598,477.881,40.11,6570403.602,0
2018,24,San Luis Potosí,132,Ebano,40,Tamuín,4,Bovino,6,Leche,24267.775,0,6.10,148032.052,0
2018,24,San Luis Potosí,132,Ebano,40,Tamuín,12,Ovino,1,Carne,21.271,21.165,62.80,1335.836,1005
2018,24,San Luis Potosí,132,Ebano,40,Tamuín,12,Ovino,3,Ganado en pie,40.444,40.243,32.91,1330.875,0
2018,24,San Luis Potosí,132,Ebano,40,Tamuín,14,Porcino,1,Carne,69.641,81.931,49.05,3415.568,850
2018,24,San Luis Potosí,132,Ebano,40,Tamuín,14,Porcino,3,Ganado en pie,93.061,109.484,25.54,2376.933,0
2018,24,San Luis Potosí,128,Matehuala,6,Catorce,1,Abeja,2,Cera,0.089,0,94.58,8.418,0
2018,24,San Luis Potosí,128,Matehuala,6,Catorce,1,Abeja,7,Miel,3.012,0,54.20,163.264,0
2018,24,San Luis Potosí,128,Matehuala,6,Catorce,3,Ave,1,Carne,15.874,1.685,29.88,474.281,9420
2018,24,San Luis Potosí,128,Matehuala,6,Catorce,3,Ave,8,Ganado en pie,21.288,2.260,18.94,403.279,0
2018,24,San Luis Potosí,128,Matehuala,6,Catorce,3,Ave,4,Huevo-plato,28.863,0,25.09,724.160,0
2018,24,San Luis Potosí,128,Matehuala,6,Catorce,4,Bovino,1,Carne,581.900,253.110,72.89,42413.097,2299
2018,24,San Luis Potosí,128,Matehuala,6,Catorce,4,Bovino,3,Ganado en pie,1082.104,470.685,33.72,36483.996,0
2018,24,San Luis Potosí,128,Matehuala,6,Catorce,4,Bovino,6,Leche,958.146,0,7.28,6972.059,0
2018,24,San Luis Potosí,128,Matehuala,6,Catorce,6,Caprino,1,Carne,260.988,26.727,75.19,19622.760,9765
2018,24,San Luis Potosí,128,Matehuala,6,Catorce,6,Caprino,3,Ganado en pie,514.881,52.727,35.02,18028.660,0
2018,24,San Luis Potosí,128,Matehuala,6,Catorce,6,Caprino,6,Leche,303.875,0,7.34,2231.585,0
2018,24,San Luis Potosí,128,Matehuala,6,Catorce,10,Guajolote,1,Carne,4.043,3.876,41.00,165.763,1043
2018,24,San Luis Potosí,128,Matehuala,6,Catorce,10,Guajolote,8,Ganado en pie,5.923,5.679,20.99,124.337,0
2018,24,San Luis Potosí,128,Matehuala,6,Catorce,12,Ovino,1,Carne,40.394,27.312,68.78,2778.259,1479
2018,24,San Luis Potosí,128,Matehuala,6,Catorce,12,Ovino,3,Ganado en pie,79.916,54.034,34.72,2774.382,0
2018,24,San Luis Potosí,128,Matehuala,6,Catorce,14,Porcino,1,Carne,167.366,80.041,45.95,7689.758,2091
2018,24,San Luis Potosí,128,Matehuala,6,Catorce,14,Porcino,3,Ganado en pie,226.086,108.123,28.36,6410.807,0
2018,24,San Luis Potosí,128,Matehuala,7,Cedral,3,Ave,1,Carne,24.556,2.014,29.82,732.342,12192
2018,24,San Luis Potosí,128,Matehuala,7,Cedral,3,Ave,8,Ganado en pie,32.964,2.704,18.94,624.380,0
2018,24,San Luis Potosí,128,Matehuala,7,Cedral,3,Ave,4,Huevo-plato,44.756,0,24.96,1117.303,0
2018,24,San Luis Potosí,128,Matehuala,7,Cedral,4,Bovino,1,Carne,318.055,250.240,74.18,23592.523,1271
2018,24,San Luis Potosí,128,Matehuala,7,Cedral,4,Bovino,3,Ganado en pie,613.668,482.823,33.52,20570.535,0
2018,24,San Luis Potosí,128,Matehuala,7,Cedral,4,Bovino,6,Leche,1223.943,0,7.29,8923.053,0
2018,24,San Luis Potosí,128,Matehuala,7,Cedral,6,Caprino,1,Carne,193.169,26.299,69.55,13434.194,7345
2018,24,San Luis Potosí,128,Matehuala,7,Cedral,6,Caprino,3,Ganado en pie,384.637,52.367,31.40,12076.966,0
2018,24,San Luis Potosí,128,Matehuala,7,Cedral,6,Caprino,6,Leche,264.733,0,7.38,1954.643,0
2018,24,San Luis Potosí,128,Matehuala,7,Cedral,10,Guajolote,1,Carne,10.321,4.208,32.10,331.304,2453
2018,24,San Luis Potosí,128,Matehuala,7,Cedral,10,Guajolote,8,Ganado en pie,13.772,5.614,20.50,282.327,0
2018,24,San Luis Potosí,128,Matehuala,7,Cedral,12,Ovino,1,Carne,46.294,27.296,68.30,3161.706,1696
2018,24,San Luis Potosí,128,Matehuala,7,Cedral,12,Ovino,3,Ganado en pie,91.654,54.041,34.46,3158.667,0
2018,24,San Luis Potosí,128,Matehuala,7,Cedral,14,Porcino,1,Carne,365.105,78.315,47.18,17223.950,4662
2018,24,San Luis Potosí,128,Matehuala,7,Cedral,14,Porcino,3,Ganado en pie,493.701,105.899,28.78,14210.845,0
2018,24,San Luis Potosí,128,Matehuala,15,Charcas,1,Abeja,2,Cera,0.132,0,91.56,12.086,0
2018,24,San Luis Potosí,128,Matehuala,15,Charcas,1,Abeja,7,Miel,4.375,0,51.43,225.000,0
2018,24,San Luis Potosí,128,Matehuala,15,Charcas,3,Ave,1,Carne,18.195,1.962,30.36,552.372,9274
2018,24,San Luis Potosí,128,Matehuala,15,Charcas,3,Ave,8,Ganado en pie,24.445,2.636,17.30,422.789,0
2018,24,San Luis Potosí,128,Matehuala,15,Charcas,3,Ave,4,Huevo-plato,44.887,0,24.99,1121.546,0
2018,24,San Luis Potosí,128,Matehuala,15,Charcas,4,Bovino,1,Carne,1484.418,248.605,77.88,115603.148,5971
2018,24,San Luis Potosí,128,Matehuala,15,Charcas,4,Bovino,3,Ganado en pie,2811.086,470.790,39.80,111870.888,0
2018,24,San Luis Potosí,128,Matehuala,15,Charcas,4,Bovino,6,Leche,2013.275,0,7.17,14429.777,0
2018,24,San Luis Potosí,128,Matehuala,15,Charcas,6,Caprino,1,Carne,287.701,18.816,73.08,21025.594,15290
2018,24,San Luis Potosí,128,Matehuala,15,Charcas,6,Caprino,3,Ganado en pie,569.715,37.261,33.17,18899.262,0
2018,24,San Luis Potosí,128,Matehuala,15,Charcas,6,Caprino,6,Leche,423.225,0,7.24,3065.090,0
2018,24,San Luis Potosí,128,Matehuala,15,Charcas,10,Guajolote,1,Carne,6.510,3.472,38.11,248.096,1875
2018,24,San Luis Potosí,128,Matehuala,15,Charcas,10,Guajolote,8,Ganado en pie,9.501,5.067,21.20,201.443,0
2018,24,San Luis Potosí,128,Matehuala,15,Charcas,12,Ovino,1,Carne,248.724,19.757,71.78,17853.098,12589
2018,24,San Luis Potosí,128,Matehuala,15,Charcas,12,Ovino,3,Ganado en pie,486.766,38.666,36.41,17722.807,0
2018,24,San Luis Potosí,128,Matehuala,15,Charcas,12,Ovino,5,Lana,44.550,0,18.81,837.986,0
2018,24,San Luis Potosí,128,Matehuala,15,Charcas,14,Porcino,1,Carne,153.067,77.502,43.94,6725.118,1975
2018,24,San Luis Potosí,128,Matehuala,15,Charcas,14,Porcino,3,Ganado en pie,211.062,106.867,26.89,5676.506,0
2018,24,San Luis Potosí,128,Matehuala,20,Matehuala,1,Abeja,2,Cera,6.542,0,92.72,606.574,0
2018,24,San Luis Potosí,128,Matehuala,20,Matehuala,1,Abeja,7,Miel,136.400,0,46.06,6282.700,0
2018,24,San Luis Potosí,128,Matehuala,20,Matehuala,3,Ave,1,Carne,17.682,1.966,29.49,521.473,8993
2018,24,San Luis Potosí,128,Matehuala,20,Matehuala,3,Ave,8,Ganado en pie,23.744,2.640,18.59,441.508,0
2018,24,San Luis Potosí,128,Matehuala,20,Matehuala,3,Ave,4,Huevo-plato,31.902,0,25.02,798.202,0
2018,24,San Luis Potosí,128,Matehuala,20,Matehuala,4,Bovino,1,Carne,688.337,257.515,74.29,51133.628,2673
2018,24,San Luis Potosí,128,Matehuala,20,Matehuala,4,Bovino,3,Ganado en pie,1288.690,482.114,34.24,44127.842,0
2018,24,San Luis Potosí,128,Matehuala,20,Matehuala,4,Bovino,6,Leche,2976.536,0,7.32,21775.288,0
2018,24,San Luis Potosí,128,Matehuala,20,Matehuala,6,Caprino,1,Carne,256.607,26.677,70.83,18176.598,9619
2018,24,San Luis Potosí,128,Matehuala,20,Matehuala,6,Caprino,3,Ganado en pie,508.839,52.899,33.36,16973.034,0
2018,24,San Luis Potosí,128,Matehuala,20,Matehuala,6,Caprino,6,Leche,338.026,0,7.34,2482.365,0
2018,24,San Luis Potosí,128,Matehuala,20,Matehuala,10,Guajolote,1,Carne,6.103,4.432,42.96,262.185,1377
2018,24,San Luis Potosí,128,Matehuala,20,Matehuala,10,Guajolote,8,Ganado en pie,8.898,6.462,24.91,221.674,0
2018,24,San Luis Potosí,128,Matehuala,20,Matehuala,12,Ovino,1,Carne,71.889,27.293,70.03,5034.697,2634
2018,24,San Luis Potosí,128,Matehuala,20,Matehuala,12,Ovino,3,Ganado en pie,142.497,54.099,35.23,5020.363,0
2018,24,San Luis Potosí,128,Matehuala,20,Matehuala,14,Porcino,1,Carne,885.061,76.377,46.91,41522.463,11588
2018,24,San Luis Potosí,128,Matehuala,20,Matehuala,14,Porcino,3,Ganado en pie,1193.475,102.992,29.16,34801.363,0
2018,24,San Luis Potosí,128,Matehuala,44,Vanegas,1,Abeja,2,Cera,0.014,0,97.64,1.367,0
2018,24,San Luis Potosí,128,Matehuala,44,Vanegas,1,Abeja,7,Miel,0.428,0,55.23,23.640,0
2018,24,San Luis Potosí,128,Matehuala,44,Vanegas,3,Ave,1,Carne,3254.441,1.885,25.11,81709.577,1726063
2018,24,San Luis Potosí,128,Matehuala,44,Vanegas,3,Ave,8,Ganado en pie,4350.311,2.520,17.10,74389.185,0
2018,24,San Luis Potosí,128,Matehuala,44,Vanegas,3,Ave,4,Huevo-plato,87820.091,0,19.79,1737959.601,0
2018,24,San Luis Potosí,128,Matehuala,44,Vanegas,4,Bovino,1,Carne,758.608,261.229,73.85,56021.327,2904
2018,24,San Luis Potosí,128,Matehuala,44,Vanegas,4,Bovino,3,Ganado en pie,1416.339,487.720,35.30,49991.517,0
2018,24,San Luis Potosí,128,Matehuala,44,Vanegas,4,Bovino,6,Leche,1212.473,0,7.87,9541.854,0
2018,24,San Luis Potosí,128,Matehuala,44,Vanegas,6,Caprino,1,Carne,200.850,27.319,68.55,13768.902,7352
2018,24,San Luis Potosí,128,Matehuala,44,Vanegas,6,Caprino,3,Ganado en pie,399.959,54.401,31.44,12575.700,0
2018,24,San Luis Potosí,128,Matehuala,44,Vanegas,6,Caprino,6,Leche,292.129,0,7.92,2313.298,0
2018,24,San Luis Potosí,128,Matehuala,44,Vanegas,10,Guajolote,1,Carne,7.750,4.354,35.05,271.638,1780
2018,24,San Luis Potosí,128,Matehuala,44,Vanegas,10,Guajolote,8,Ganado en pie,10.340,5.809,20.99,217.074,0
2018,24,San Luis Potosí,128,Matehuala,44,Vanegas,12,Ovino,1,Carne,53.557,28.307,72.22,3867.941,1892
2018,24,San Luis Potosí,128,Matehuala,44,Vanegas,12,Ovino,3,Ganado en pie,106.113,56.085,36.08,3828.700,0
2018,24,San Luis Potosí,128,Matehuala,44,Vanegas,14,Porcino,1,Carne,353.774,79.091,47.60,16841.209,4473
2018,24,San Luis Potosí,128,Matehuala,44,Vanegas,14,Porcino,3,Ganado en pie,478.390,106.951,28.66,13710.869,0
2018,24,San Luis Potosí,128,Matehuala,45,Venado,1,Abeja,2,Cera,1.401,0,91.55,128.262,0
2018,24,San Luis Potosí,128,Matehuala,45,Venado,1,Abeja,7,Miel,46.625,0,47.45,2212.188,0
2018,24,San Luis Potosí,128,Matehuala,45,Venado,3,Ave,1,Carne,17.398,1.901,31.12,541.497,9151
2018,24,San Luis Potosí,128,Matehuala,45,Venado,3,Ave,8,Ganado en pie,23.349,2.552,19.42,453.463,0
2018,24,San Luis Potosí,128,Matehuala,45,Venado,3,Ave,4,Huevo-plato,50.704,0,25.07,1271.124,0
2018,24,San Luis Potosí,128,Matehuala,45,Venado,4,Bovino,1,Carne,1237.735,244.274,75.67,93656.838,5067
2018,24,San Luis Potosí,128,Matehuala,45,Venado,4,Bovino,3,Ganado en pie,2366.615,467.064,36.40,86139.751,0
2018,24,San Luis Potosí,128,Matehuala,45,Venado,4,Bovino,6,Leche,2254.890,0,7.16,16148.586,0
2018,24,San Luis Potosí,128,Matehuala,45,Venado,6,Caprino,1,Carne,307.192,18.586,71.75,22042.053,16528
2018,24,San Luis Potosí,128,Matehuala,45,Venado,6,Caprino,3,Ganado en pie,610.379,36.930,32.97,20124.928,0
2018,24,San Luis Potosí,128,Matehuala,45,Venado,6,Caprino,6,Leche,452.213,0,7.25,3276.689,0
2018,24,San Luis Potosí,128,Matehuala,45,Venado,10,Guajolote,1,Carne,6.288,3.480,38.57,242.528,1807
2018,24,San Luis Potosí,128,Matehuala,45,Venado,10,Guajolote,8,Ganado en pie,9.215,5.100,20.64,190.235,0
2018,24,San Luis Potosí,128,Matehuala,45,Venado,12,Ovino,1,Carne,310.535,19.844,71.14,22092.028,15649
2018,24,San Luis Potosí,128,Matehuala,45,Venado,12,Ovino,3,Ganado en pie,598.058,38.217,35.89,21462.896,0
2018,24,San Luis Potosí,128,Matehuala,45,Venado,12,Ovino,5,Lana,55.330,0,18.80,1040.204,0
2018,24,San Luis Potosí,128,Matehuala,45,Venado,14,Porcino,1,Carne,238.014,75.632,45.27,10775.455,3147
2018,24,San Luis Potosí,128,Matehuala,45,Venado,14,Porcino,3,Ganado en pie,325.552,103.448,27.97,9105.219,0
2018,24,San Luis Potosí,128,Matehuala,47,Villa de Guadalupe,1,Abeja,2,Cera,0.125,0,95.66,11.958,0
2018,24,San Luis Potosí,128,Matehuala,47,Villa de Guadalupe,1,Abeja,7,Miel,4.140,0,48.37,200.255,0
2018,24,San Luis Potosí,128,Matehuala,47,Villa de Guadalupe,3,Ave,1,Carne,17.791,1.888,30.61,544.569,9421
2018,24,San Luis Potosí,128,Matehuala,47,Villa de Guadalupe,3,Ave,8,Ganado en pie,23.856,2.532,19.29,460.134,0
2018,24,San Luis Potosí,128,Matehuala,47,Villa de Guadalupe,3,Ave,4,Huevo-plato,32.009,0,24.92,797.581,0
2018,24,San Luis Potosí,128,Matehuala,47,Villa de Guadalupe,4,Bovino,1,Carne,626.627,260.552,74.78,46862.235,2405
2018,24,San Luis Potosí,128,Matehuala,47,Villa de Guadalupe,4,Bovino,3,Ganado en pie,1170.986,486.896,34.71,40646.072,0
2018,24,San Luis Potosí,128,Matehuala,47,Villa de Guadalupe,4,Bovino,6,Leche,1390.869,0,7.30,10153.620,0
2018,24,San Luis Potosí,128,Matehuala,47,Villa de Guadalupe,6,Caprino,1,Carne,243.775,26.348,69.54,16952.770,9252
2018,24,San Luis Potosí,128,Matehuala,47,Villa de Guadalupe,6,Caprino,3,Ganado en pie,484.912,52.412,31.69,15366.963,0
2018,24,San Luis Potosí,128,Matehuala,47,Villa de Guadalupe,6,Caprino,6,Leche,329.736,0,7.35,2423.513,0
2018,24,San Luis Potosí,128,Matehuala,47,Villa de Guadalupe,10,Guajolote,1,Carne,6.109,4.860,41.93,256.150,1257
2018,24,San Luis Potosí,128,Matehuala,47,Villa de Guadalupe,10,Guajolote,8,Ganado en pie,8.284,6.590,24.01,198.938,0
2018,24,San Luis Potosí,128,Matehuala,47,Villa de Guadalupe,12,Ovino,1,Carne,71.907,27.519,70.16,5044.954,2613
2018,24,San Luis Potosí,128,Matehuala,47,Villa de Guadalupe,12,Ovino,3,Ganado en pie,142.615,54.579,34.84,4968.785,0
2018,24,San Luis Potosí,128,Matehuala,47,Villa de Guadalupe,14,Porcino,1,Carne,377.026,77.866,46.28,17447.510,4842
2018,24,San Luis Potosí,128,Matehuala,47,Villa de Guadalupe,14,Porcino,3,Ganado en pie,508.410,105.000,29.01,14747.134,0
2018,24,San Luis Potosí,128,Matehuala,48,Villa de La Paz,3,Ave,1,Carne,8.829,1.865,31.22,275.619,4734
2018,24,San Luis Potosí,128,Matehuala,48,Villa de La Paz,3,Ave,8,Ganado en pie,11.864,2.506,19.33,229.384,0
2018,24,San Luis Potosí,128,Matehuala,48,Villa de La Paz,3,Ave,4,Huevo-plato,16.291,0,25.18,410.254,0
2018,24,San Luis Potosí,128,Matehuala,48,Villa de La Paz,4,Bovino,1,Carne,24.293,242.930,74.11,1800.413,100
2018,24,San Luis Potosí,128,Matehuala,48,Villa de La Paz,4,Bovino,3,Ganado en pie,48.231,482.310,33.68,1624.186,0
2018,24,San Luis Potosí,128,Matehuala,48,Villa de La Paz,4,Bovino,6,Leche,178.756,0,7.48,1337.187,0
2018,24,San Luis Potosí,128,Matehuala,48,Villa de La Paz,6,Caprino,1,Carne,30.468,26.379,68.81,2096.382,1155
2018,24,San Luis Potosí,128,Matehuala,48,Villa de La Paz,6,Caprino,3,Ganado en pie,60.510,52.390,31.06,1879.181,0
2018,24,San Luis Potosí,128,Matehuala,48,Villa de La Paz,6,Caprino,6,Leche,46.069,0,7.53,346.762,0
2018,24,San Luis Potosí,128,Matehuala,48,Villa de La Paz,10,Guajolote,1,Carne,4.464,4.007,42.80,191.059,1114
2018,24,San Luis Potosí,128,Matehuala,48,Villa de La Paz,10,Guajolote,8,Ganado en pie,6.559,5.888,21.42,140.486,0
2018,24,San Luis Potosí,128,Matehuala,48,Villa de La Paz,12,Ovino,1,Carne,2.168,27.443,78.46,170.093,79
2018,24,San Luis Potosí,128,Matehuala,48,Villa de La Paz,12,Ovino,3,Ganado en pie,4.319,54.671,36.84,159.130,0
2018,24,San Luis Potosí,128,Matehuala,48,Villa de La Paz,14,Porcino,1,Carne,40.088,58.267,47.26,1894.684,688
2018,24,San Luis Potosí,128,Matehuala,48,Villa de La Paz,14,Porcino,3,Ganado en pie,54.374,79.032,28.90,1571.246,0
2018,24,San Luis Potosí,129,Rioverde,2,Alaquines,3,Ave,1,Carne,0.867,1.713,35.50,30.777,506
2018,24,San Luis Potosí,129,Rioverde,2,Alaquines,3,Ave,8,Ganado en pie,1.090,2.154,25.08,27.332,0
2018,24,San Luis Potosí,129,Rioverde,2,Alaquines,3,Ave,4,Huevo-plato,58.278,0,22.30,1299.395,0
2018,24,San Luis Potosí,129,Rioverde,2,Alaquines,4,Bovino,1,Carne,188.562,254.127,70.44,13282.522,742
2018,24,San Luis Potosí,129,Rioverde,2,Alaquines,4,Bovino,3,Ganado en pie,355.011,478.451,33.66,11948.987,0
2018,24,San Luis Potosí,129,Rioverde,2,Alaquines,4,Bovino,6,Leche,119.495,0,6.80,812.282,0
2018,24,San Luis Potosí,129,Rioverde,2,Alaquines,6,Caprino,1,Carne,6.690,18.898,92.15,616.506,354
2018,24,San Luis Potosí,129,Rioverde,2,Alaquines,6,Caprino,3,Ganado en pie,13.293,37.551,44.55,592.179,0
2018,24,San Luis Potosí,129,Rioverde,2,Alaquines,6,Caprino,6,Leche,2.902,0,5.84,16.952,0
2018,24,San Luis Potosí,129,Rioverde,2,Alaquines,12,Ovino,1,Carne,2.593,19.207,65.74,170.475,135
2018,24,San Luis Potosí,129,Rioverde,2,Alaquines,12,Ovino,3,Ganado en pie,5.146,38.119,31.67,162.963,0
2018,24,San Luis Potosí,129,Rioverde,2,Alaquines,14,Porcino,1,Carne,22.363,80.442,49.19,1100.122,278
2018,24,San Luis Potosí,129,Rioverde,2,Alaquines,14,Porcino,3,Ganado en pie,27.963,100.586,25.66,717.600,0
2018,24,San Luis Potosí,129,Rioverde,5,Cárdenas,3,Ave,1,Carne,2.361,1.637,35.59,84.022,1442
2018,24,San Luis Potosí,129,Rioverde,5,Cárdenas,3,Ave,8,Ganado en pie,2.990,2.074,24.98,74.700,0
2018,24,San Luis Potosí,129,Rioverde,5,Cárdenas,3,Ave,4,Huevo-plato,76.588,0,22.22,1702.056,0
2018,24,San Luis Potosí,129,Rioverde,5,Cárdenas,4,Bovino,1,Carne,118.275,257.680,70.29,8312.972,459
2018,24,San Luis Potosí,129,Rioverde,5,Cárdenas,4,Bovino,3,Ganado en pie,220.992,481.464,33.81,7470.943,0
2018,24,San Luis Potosí,129,Rioverde,5,Cárdenas,4,Bovino,6,Leche,13.449,0,6.73,90.545,0
2018,24,San Luis Potosí,129,Rioverde,5,Cárdenas,6,Caprino,1,Carne,19.608,18.764,93.12,1825.818,1045
2018,24,San Luis Potosí,129,Rioverde,5,Cárdenas,6,Caprino,3,Ganado en pie,39.020,37.340,44.44,1734.156,0
2018,24,San Luis Potosí,129,Rioverde,5,Cárdenas,6,Caprino,6,Leche,13.070,0,5.82,76.018,0
2018,24,San Luis Potosí,129,Rioverde,5,Cárdenas,12,Ovino,1,Carne,5.682,19.661,66.53,378.000,289
2018,24,San Luis Potosí,129,Rioverde,5,Cárdenas,12,Ovino,3,Ganado en pie,11.323,39.180,31.61,357.924,0
2018,24,San Luis Potosí,129,Rioverde,5,Cárdenas,14,Porcino,1,Carne,34.173,80.597,49.49,1691.057,424
